,method,dataset,missing_schema,accuracy,balanced_accuracy,f1_score,roc_auc,missing_rate,fold,n_neighbors
21,Naive,Spam,MCAR,0.9163043478260869,0.9038347294005822,0.888243831640058,0.9705835759123943,0.1,4,
22,KNN_hard,Spam,MCAR,0.9195652173913044,0.9065229014435929,0.892128279883382,0.9711033881859046,0.1,4,5.0
23,KNN_proba,Spam,MCAR,0.9195652173913044,0.9065229014435929,0.892128279883382,0.9705142676092596,0.1,4,5.0
24,EM,Spam,MCAR,0.9163043478260869,0.9038347294005822,0.888243831640058,0.9704994158300163,0.1,4,
25,Oracle,Spam,MAR1,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.1,0,
26,Naive,Spam,MAR1,0.9185667752442996,0.9116161616161615,0.8948106591865358,0.9647303928828855,0.1,0,
27,KNN_hard,Spam,MAR1,0.9131378935939196,0.9052104623952131,0.8873239436619719,0.9642268234643601,0.1,0,5.0
28,KNN_proba,Spam,MAR1,0.9142236699239956,0.9061065197428834,0.8885754583921015,0.9649723036819812,0.1,0,5.0
29,EM,Spam,MAR1,0.9185667752442996,0.9116161616161615,0.8948106591865358,0.9646563385566318,0.1,0,
30,Oracle,Spam,MAR1,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.1,1,
31,Naive,Spam,MAR1,0.9260869565217391,0.9197689313569842,0.9047619047619048,0.9719671004149542,0.1,1,
32,KNN_hard,Spam,MAR1,0.9195652173913044,0.9134234461474546,0.8966480446927374,0.9691578754741804,0.1,1,5.0
33,KNN_proba,Spam,MAR1,0.9206521739130434,0.9138413678155803,0.8976157082748948,0.9697711569753352,0.1,1,5.0
34,EM,Spam,MAR1,0.9271739130434783,0.9206665974252068,0.906030855539972,0.971655513845819,0.1,1,
35,Oracle,Spam,MAR1,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.1,2,
36,Naive,Spam,MAR1,0.9206521739130434,0.9152806010158712,0.8984700973574409,0.9619666552912839,0.1,2,
37,KNN_hard,Spam,MAR1,0.925,0.9198307540889555,0.9040333796940194,0.9601119733321464,0.1,2,5.0
38,KNN_proba,Spam,MAR1,0.9228260869565217,0.9175556775524134,0.9012517385257302,0.9602999144373389,0.1,2,5.0
39,EM,Spam,MAR1,0.9217391304347826,0.9161782670840938,0.8997214484679665,0.9615957188994566,0.1,2,
40,Oracle,Spam,MAR1,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.1,3,
41,Naive,Spam,MAR1,0.9119565217391304,0.9017059743757302,0.8841201716738197,0.9676231212499258,0.1,3,
42,KNN_hard,Spam,MAR1,0.9141304347826087,0.9039832471930138,0.8869814020028612,0.9682518465712192,0.1,3,5.0
43,KNN_proba,Spam,MAR1,0.9141304347826087,0.9039832471930138,0.8869814020028612,0.9679102556486266,0.1,3,5.0
44,EM,Spam,MAR1,0.9119565217391304,0.9017059743757302,0.8841201716738197,0.9675092576090616,0.1,3,
45,Oracle,Spam,MAR1,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.1,4,
46,Naive,Spam,MAR1,0.9163043478260869,0.9033495712786392,0.8879184861717613,0.9705291193885027,0.1,4,
47,KNN_hard,Spam,MAR1,0.9065217391304348,0.8899483158082339,0.8724035608308606,0.970501891126557,0.1,4,5.0
48,KNN_proba,Spam,MAR1,0.9130434782608695,0.8977504505039704,0.8820058997050148,0.9706380324362858,0.1,4,5.0
49,EM,Spam,MAR1,0.9152173913043479,0.901483197687083,0.8859649122807017,0.9704994158300164,0.1,4,
50,Oracle,Spam,MAR2,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.1,0,
51,Naive,Spam,MAR2,0.9131378935939196,0.9061731686365118,0.8879551820728291,0.9652043405709095,0.1,0,
52,KNN_hard,Spam,MAR2,0.9120521172638436,0.9052771112888416,0.8867132867132868,0.9635257758424914,0.1,0,5.0
53,KNN_proba,Spam,MAR2,0.9077090119435396,0.8997674694155633,0.8804500703234881,0.962632186972363,0.1,0,5.0
54,EM,Spam,MAR2,0.9120521172638436,0.9047957581681922,0.8863955119214586,0.9650661058285692,0.1,0,
55,Oracle,Spam,MAR2,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.1,1,
56,Naive,Spam,MAR2,0.9315217391304348,0.9261762392984851,0.9121338912133892,0.9716950803942807,0.1,1,
57,KNN_hard,Spam,MAR2,0.9293478260869565,0.923421418361846,0.9090909090909091,0.9703102511981245,0.1,1,5.0
58,KNN_proba,Spam,MAR2,0.9293478260869565,0.9229416739617491,0.908835904628331,0.9705278672146633,0.1,1,5.0
59,EM,Spam,MAR2,0.9304347826086956,0.9247988288301655,0.9106145251396648,0.9715862723860114,0.1,1,
60,Oracle,Spam,MAR2,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.1,2,
61,Naive,Spam,MAR2,0.9217391304347826,0.9166580114841907,0.9,0.9675504844429277,0.1,2,
62,KNN_hard,Spam,MAR2,0.9195652173913044,0.9139031905475515,0.8969359331476323,0.9668926905747535,0.1,2,5.0
63,KNN_proba,Spam,MAR2,0.9195652173913044,0.9139031905475515,0.8969359331476323,0.9667690451108111,0.1,2,5.0
64,EM,Spam,MAR2,0.9217391304347826,0.9166580114841907,0.9,0.9672933018779273,0.1,2,
65,Oracle,Spam,MAR2,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.1,3,
66,Naive,Spam,MAR2,0.9119565217391304,0.9021911324976732,0.884450784593438,0.9701083189766133,0.1,3,
67,KNN_hard,Spam,MAR2,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9702370343967207,0.1,3,5.0
68,KNN_proba,Spam,MAR2,0.9152173913043479,0.903908988296798,0.8876080691642652,0.9699399988118577,0.1,3,5.0
69,EM,Spam,MAR2,0.9108695652173913,0.9008099170280599,0.8828571428571429,0.9698954434741283,0.1,3,
70,Oracle,Spam,MAR2,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.1,4,
71,Naive,Spam,MAR2,0.9195652173913044,0.907493217687479,0.8927536231884058,0.9712519059783362,0.1,4,
72,KNN_hard,Spam,MAR2,0.9184782608695652,0.9056268440959226,0.8908296943231441,0.9711132893720668,0.1,4,5.0
73,KNN_proba,Spam,MAR2,0.9184782608695652,0.9056268440959226,0.8908296943231441,0.9707172419255827,0.1,4,5.0
74,EM,Spam,MAR2,0.9195652173913044,0.907493217687479,0.8927536231884058,0.9712519059783362,0.1,4,
75,Oracle,Spam,MNAR,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.1,0,
76,Naive,Spam,MNAR,0.9098805646036916,0.9030036434728517,0.8839160839160839,0.9651994036158258,0.1,0,
77,KNN_hard,Spam,MNAR,0.9066232356134636,0.8969459995852958,0.8778409090909091,0.9655203056962589,0.1,0,5.0
78,KNN_proba,Spam,MNAR,0.9098805646036916,0.8996341716283065,0.8815977175463623,0.9655400535165931,0.1,0,5.0
79,EM,Spam,MNAR,0.9098805646036916,0.9030036434728517,0.8839160839160839,0.965056231918402,0.1,0,
