,method,dataset,missing_schema,accuracy,balanced_accuracy,f1_score,roc_auc,missing_rate,fold,n_neighbors
238,KNN_proba,College,MAR1,0.9294306335204491,0.8091934887162412,0.7006802721088435,0.9602438263041064,0.5,2,5.0
239,EM,College,MAR1,0.9234161988773055,0.792321321217166,0.6723842195540308,0.9576497757121716,0.5,2,
240,Oracle,College,MAR1,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9494687615612282,0.5,3,
241,Naive,College,MAR1,0.9262229350441058,0.7764766578801332,0.6654545454545454,0.9460408573806881,0.5,3,
242,KNN_hard,College,MAR1,0.9226142742582197,0.77172354790973,0.6522522522522523,0.9438919140769515,0.5,3,5.0
243,KNN_proba,College,MAR1,0.9222133119486768,0.7634384827044025,0.6433823529411765,0.9445754716981134,0.5,3,5.0
244,EM,College,MAR1,0.9266238973536488,0.7726787943951166,0.6629834254143646,0.944312453755087,0.5,3,
245,Oracle,College,MAR1,0.9382270356999599,0.8290110605074821,0.7380952380952381,0.9619778789850358,0.5,4,
246,Naive,College,MAR1,0.9310068190934617,0.791312079809152,0.6906474820143885,0.9533853827803079,0.5,4,
247,KNN_hard,College,MAR1,0.9322101885278781,0.7906592929950119,0.6932849364791288,0.95076700643389,0.5,4,5.0
248,KNN_proba,College,MAR1,0.9326113116726835,0.7935740620255909,0.6967509025270758,0.9553343454059134,0.5,4,5.0
249,EM,College,MAR1,0.9290012033694344,0.7780806766428107,0.6740331491712708,0.9488787681630884,0.5,4,
250,Oracle,College,MAR2,0.9322373696872494,0.8188572303921569,0.715008431703204,0.9584489456159822,0.5,0,
251,Naive,College,MAR2,0.92542101042502,0.782729837217906,0.6690391459074733,0.9527420343137255,0.5,0,
252,KNN_hard,College,MAR2,0.9290296712109062,0.795538232981872,0.6889279437609842,0.9530628583980761,0.5,0,5.0
253,KNN_proba,College,MAR2,0.9274258219727346,0.7905914724380319,0.6807760141093474,0.954177071772105,0.5,0,5.0
254,EM,College,MAR2,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9529183430447651,0.5,0,
255,Oracle,College,MAR2,0.9262229350441058,0.8194381821124677,0.7003257328990228,0.9574561251387347,0.5,1,
256,Naive,College,MAR2,0.9242181234963913,0.8250020232149463,0.699523052464229,0.9557262763596004,0.5,1,
257,KNN_hard,College,MAR2,0.9282277465918204,0.8179019839067703,0.7041322314049587,0.9569965663152055,0.5,1,5.0
258,KNN_proba,College,MAR2,0.9286287089013633,0.8194743109507954,0.7062706270627063,0.9577408203847576,0.5,1,5.0
259,EM,College,MAR2,0.9238171611868484,0.8180595056418793,0.6935483870967742,0.9561973964113948,0.5,1,
260,Oracle,College,MAR2,0.9262229350441058,0.8086978010543839,0.6923076923076923,0.9595674944506103,0.5,2,
261,Naive,College,MAR2,0.9314354450681636,0.7996020047169812,0.6984126984126984,0.9591050453200147,0.5,2,
262,KNN_hard,College,MAR2,0.9262229350441058,0.7764766578801332,0.6654545454545454,0.9579041227339994,0.5,2,5.0
263,KNN_proba,College,MAR2,0.9270248596631917,0.7769362167036626,0.6678832116788321,0.9596469778949315,0.5,2,5.0
264,EM,College,MAR2,0.929831595829992,0.7825723154827968,0.680073126142596,0.9586469316500184,0.5,2,
265,Oracle,College,MAR2,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9494687615612282,0.5,3,
266,Naive,College,MAR2,0.917401764234162,0.7647087726600075,0.6334519572953736,0.9476897775619681,0.5,3,
267,KNN_hard,College,MAR2,0.9202085004009624,0.7569193951165372,0.6321626617375231,0.9456044210136885,0.5,3,5.0
268,KNN_proba,College,MAR2,0.9182036888532478,0.7436875693673696,0.6136363636363636,0.9461333472068071,0.5,3,5.0
269,EM,College,MAR2,0.9149959903769046,0.7525897151313355,0.6159420289855072,0.9463631266185719,0.5,3,
270,Oracle,College,MAR2,0.9382270356999599,0.8290110605074821,0.7380952380952381,0.9619778789850358,0.5,4,
271,Naive,College,MAR2,0.9346169273967108,0.8188874430709174,0.7213675213675214,0.9610294223957204,0.5,4,
272,KNN_hard,College,MAR2,0.9354191736863217,0.8032379093472132,0.7119856887298748,0.956791729921203,0.5,4,5.0
273,KNN_proba,College,MAR2,0.9370236662655436,0.8081847755367599,0.7201426024955436,0.9585787609339985,0.5,4,5.0
274,EM,College,MAR2,0.9350180505415162,0.8124051181956191,0.7177700348432056,0.9580524831923662,0.5,4,
275,Oracle,College,MNAR,0.9322373696872494,0.8188572303921569,0.715008431703204,0.9584489456159822,0.5,0,
276,Naive,College,MNAR,0.9210104250200482,0.7989979305401406,0.6722129783693843,0.9546192887532372,0.5,0,
277,KNN_hard,College,MNAR,0.9310344827586207,0.8087700587310396,0.7044673539518901,0.9550253768960414,0.5,0,5.0
278,KNN_proba,College,MNAR,0.9274258219727346,0.797304210599334,0.6863084922010398,0.9560051909914908,0.5,0,5.0
279,EM,College,MNAR,0.9266238973536488,0.800872294672586,0.6871794871794872,0.9542681164446911,0.5,0,
280,Oracle,College,MNAR,0.9262229350441058,0.8194381821124677,0.7003257328990228,0.9574561251387347,0.5,1,
281,Naive,College,MNAR,0.9262229350441058,0.8167530868479467,0.6983606557377049,0.9545195731594525,0.5,1,
282,KNN_hard,College,MNAR,0.9246190858059342,0.7983808499815019,0.6802721088435374,0.9541062592489826,0.5,1,5.0
283,KNN_proba,College,MNAR,0.9242181234963913,0.7954659753052165,0.676923076923077,0.9556887023677395,0.5,1,5.0
284,EM,College,MNAR,0.92542101042502,0.8095807898631151,0.6910299003322259,0.9549993641324455,0.5,1,
285,Oracle,College,MNAR,0.9262229350441058,0.8086978010543839,0.6923076923076923,0.9595674944506103,0.5,2,
286,Naive,College,MNAR,0.9270248596631917,0.7742511214391417,0.6654411764705882,0.955344755826859,0.5,2,
287,KNN_hard,College,MNAR,0.9262229350441058,0.7711064673510915,0.6605166051660517,0.9559965200702923,0.5,2,5.0
288,KNN_proba,College,MNAR,0.9274258219727346,0.7717958055863855,0.6641929499072357,0.9562190737143914,0.5,2,5.0
289,EM,College,MNAR,0.9238171611868484,0.7509321240288569,0.6346153846153846,0.9536004555123937,0.5,2,
290,Oracle,College,MNAR,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9494687615612282,0.5,3,
291,Naive,College,MNAR,0.9218123496391339,0.757838512763596,0.6368715083798883,0.9445899232334443,0.5,3,
292,KNN_hard,College,MNAR,0.9238171611868484,0.7670426956159823,0.6507352941176471,0.9443529180540141,0.5,3,5.0
293,KNN_proba,College,MNAR,0.9210104250200482,0.758721501572327,0.6358595194085028,0.9434106779504254,0.5,3,5.0
294,EM,College,MNAR,0.9226142742582197,0.7542704286903441,0.6351606805293005,0.9434713743988161,0.5,3,
295,Oracle,College,MNAR,0.9382270356999599,0.8290110605074821,0.7380952380952381,0.9619778789850358,0.5,4,
296,Naive,College,MNAR,0.9286000802246289,0.7845630015181089,0.6787003610108303,0.9586076772934287,0.5,4,
297,KNN_hard,College,MNAR,0.933012434817489,0.7938039470830622,0.6980108499095841,0.9554529024795778,0.5,4,5.0
298,KNN_proba,College,MNAR,0.9338146811070999,0.791578833224897,0.6983546617915904,0.9580987493674546,0.5,4,5.0
299,EM,College,MNAR,0.9310068190934617,0.7832574278898287,0.6838235294117647,0.9573483698402372,0.5,4,
300,Oracle,College,MCAR,0.9322373696872494,0.8188572303921569,0.715008431703204,0.9584489456159822,0.8,0,
301,Naive,College,MCAR,0.9282277465918204,0.7829957454679985,0.6763110307414105,0.9530325101738809,0.8,0,
302,KNN_hard,College,MCAR,0.9266238973536488,0.7686511514983352,0.659217877094972,0.9466434864039956,0.8,0,5.0
303,KNN_proba,College,MCAR,0.92542101042502,0.7666192656307806,0.654275092936803,0.9509428181650018,0.8,0,5.0
304,EM,College,MCAR,0.9250200481154771,0.7395385335738069,0.625250501002004,0.9464686228264891,0.8,0,
305,Oracle,College,MCAR,0.9262229350441058,0.8194381821124677,0.7003257328990228,0.9574561251387347,0.8,1,
306,Naive,College,MCAR,0.9238171611868484,0.7992638387902331,0.6790540540540541,0.9522535724195339,0.8,1,
307,KNN_hard,College,MCAR,0.9202085004009624,0.7810852524972253,0.6551126516464472,0.9476984484831669,0.8,1,5.0
308,KNN_proba,College,MCAR,0.9222133119486768,0.7782065066592675,0.657243816254417,0.9474310950795413,0.8,1,5.0
309,EM,College,MCAR,0.9210104250200482,0.7426109299852016,0.6189555125725339,0.9392161198205696,0.8,1,
310,Oracle,College,MCAR,0.9262229350441058,0.8086978010543839,0.6923076923076923,0.9595674944506103,0.8,2,
311,Naive,College,MCAR,0.9294306335204491,0.8145636792452831,0.7046979865771812,0.9548331714761377,0.8,2,
312,KNN_hard,College,MCAR,0.9290296712109062,0.807621161672216,0.6984667802385008,0.9470394584720682,0.8,2,5.0
313,KNN_proba,College,MCAR,0.9282277465918204,0.8085041504809471,0.6971235194585449,0.9563578084535702,0.8,2,5.0
314,EM,College,MCAR,0.9242181234963913,0.7780128560858306,0.6618962432915921,0.9512766486311506,0.8,2,
315,Oracle,College,MCAR,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9494687615612282,0.8,3,
316,Naive,College,MCAR,0.9210104250200482,0.7506662157787644,0.6275992438563327,0.939134468645949,0.8,3,
317,KNN_hard,College,MCAR,0.9178027265437049,0.7394301470588236,0.6080305927342257,0.9320835645578985,0.8,3,5.0
318,KNN_proba,College,MCAR,0.917401764234162,0.7311450818534961,0.59765625,0.9373525943396227,0.8,3,5.0
319,EM,College,MCAR,0.9190056134723336,0.7253514613392527,0.5943775100401606,0.933335067517573,0.8,3,
320,Oracle,College,MCAR,0.9382270356999599,0.8290110605074821,0.7380952380952381,0.9619778789850358,0.8,4,
321,Naive,College,MCAR,0.9306056959486563,0.8031641726306658,0.6991304347826087,0.952846092676932,0.8,4,
322,KNN_hard,College,MCAR,0.9269955876454071,0.7729039253957927,0.6642066420664207,0.9485202053061519,0.8,4,5.0
323,KNN_proba,College,MCAR,0.9245888487765744,0.7674972890913034,0.6531365313653137,0.951057615846165,0.8,4,5.0
324,EM,College,MCAR,0.9253910950661853,0.753190197354153,0.640926640926641,0.9436796067375117,0.8,4,
325,Oracle,College,MAR1,0.9322373696872494,0.8188572303921569,0.715008431703204,0.9584489456159822,0.8,0,
326,Naive,College,MAR1,0.9125902165196471,0.7592663244543101,0.6175438596491228,0.9332021133925268,0.8,0,
327,KNN_hard,College,MAR1,0.9109863672814755,0.6912198251942286,0.5316455696202531,0.8877159059378469,0.8,0,5.0
328,KNN_proba,College,MAR1,0.9133921411387329,0.689913406400296,0.5344827586206896,0.9271960553089161,0.8,0,5.0
329,EM,College,MAR1,0.9097834803528468,0.7160388919718831,0.5631067961165048,0.9204182852386238,0.8,0,
330,Oracle,College,MAR1,0.9262229350441058,0.8194381821124677,0.7003257328990228,0.9574561251387347,0.8,1,
331,Naive,College,MAR1,0.9029671210906175,0.7000497132815391,0.5291828793774319,0.9229487490751017,0.8,1,
332,KNN_hard,College,MAR1,0.9081796311146753,0.6922964645763966,0.5278350515463918,0.8912550869404365,0.8,1,5.0
333,KNN_proba,College,MAR1,0.9077786688051324,0.6813263041065483,0.5106382978723404,0.912179464946356,0.8,1,5.0
334,EM,College,MAR1,0.904971932638332,0.6824029434887162,0.5072765072765073,0.9200237583240843,0.8,1,
335,Oracle,College,MAR1,0.9262229350441058,0.8086978010543839,0.6923076923076923,0.9595674944506103,0.8,2,
336,Naive,College,MAR1,0.9109863672814755,0.7127005873103959,0.5612648221343873,0.9267177094894561,0.8,2,
337,KNN_hard,College,MAR1,0.9053728949478749,0.6692072465778764,0.48695652173913045,0.8946353010543842,0.8,2,5.0
338,KNN_proba,College,MAR1,0.9077786688051324,0.6705859230484646,0.4933920704845815,0.9200844547724751,0.8,2,5.0
339,EM,College,MAR1,0.91299117882919,0.7031091033111359,0.5525773195876289,0.9263376341102478,0.8,2,
340,Oracle,College,MAR1,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9494687615612282,0.8,3,
341,Naive,College,MAR1,0.9065757818765036,0.7437367045874954,0.5890652557319224,0.920448633462819,0.8,3,
342,KNN_hard,College,MAR1,0.9125902165196471,0.6720007283573807,0.5045454545454545,0.8866710599334073,0.8,3,5.0
343,KNN_proba,College,MAR1,0.9121892542101042,0.6664007584165742,0.4942263279445728,0.9291426771180171,0.8,3,5.0
344,EM,College,MAR1,0.9097834803528468,0.7361771064557898,0.5871559633027523,0.9187491329078803,0.8,3,
345,Oracle,College,MAR1,0.9382270356999599,0.8290110605074821,0.7380952380952381,0.9619778789850358,0.8,4,
346,Naive,College,MAR1,0.8752507019655034,0.5110062893081762,0.043076923076923075,0.9041617870310127,0.8,4,
347,KNN_hard,College,MAR1,0.8724428399518652,0.5,0.0,0.9002624159618304,0.8,4,5.0
348,KNN_proba,College,MAR1,0.8724428399518652,0.5,0.0,0.906473649967469,0.8,4,5.0
349,EM,College,MAR1,0.8724428399518652,0.5,0.0,0.5,0.8,4,
350,Oracle,College,MAR2,0.9322373696872494,0.8188572303921569,0.715008431703204,0.9584489456159822,0.8,0,
351,Naive,College,MAR2,0.9149959903769046,0.7606450009248982,0.624113475177305,0.9485135150758417,0.8,0,
352,KNN_hard,College,MAR2,0.9202085004009624,0.7622895856455789,0.6375227686703097,0.9430045898076211,0.8,0,5.0
353,KNN_proba,College,MAR2,0.9222133119486768,0.7526981016463189,0.6325757575757576,0.9486782625786163,0.8,0,5.0
354,EM,College,MAR2,0.9149959903769046,0.6921750716796152,0.5411255411255411,0.9419192795042545,0.8,0,
355,Oracle,College,MAR2,0.9262229350441058,0.8194381821124677,0.7003257328990228,0.9574561251387347,0.8,1,
356,Naive,College,MAR2,0.9125902165196471,0.7632939673510915,0.6215277777777778,0.9477837125416205,0.8,1,
357,KNN_hard,College,MAR2,0.9194065757818765,0.7564598362930077,0.6298342541436464,0.9452518035516094,0.8,1,5.0
358,KNN_proba,College,MAR2,0.9206094627105053,0.7584917221605623,0.6346863468634686,0.9484629347021828,0.8,1,5.0
359,EM,College,MAR2,0.9198075380914194,0.7271535677950425,0.5983935742971888,0.9399148515538289,0.8,1,
360,Oracle,College,MAR2,0.9262229350441058,0.8086978010543839,0.6923076923076923,0.9595674944506103,0.8,2,
361,Naive,College,MAR2,0.9198075380914194,0.7687725443951166,0.6428571428571429,0.9532218252867185,0.8,2,
362,KNN_hard,College,MAR2,0.92542101042502,0.7733320037920829,0.6605839416058394,0.947868976600074,0.8,2,5.0
363,KNN_proba,College,MAR2,0.9230152365677626,0.763898041527932,0.6457564575645757,0.9535050753792083,0.8,2,5.0
364,EM,College,MAR2,0.9105854049719326,0.6856198552534221,0.5224839400428265,0.944094235571587,0.8,2,
365,Oracle,College,MAR2,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9494687615612282,0.8,3,
366,Naive,College,MAR2,0.9105854049719326,0.7044155221050685,0.5494949494949495,0.9354970172031076,0.8,3,
367,KNN_hard,College,MAR2,0.9029671210906175,0.6678285701072881,0.48068669527896996,0.9240615172955975,0.8,3,5.0
368,KNN_proba,College,MAR2,0.9077786688051324,0.6840113993710693,0.5147679324894515,0.9306167337217908,0.8,3,5.0
369,EM,College,MAR2,0.900962309542903,0.6344585298742138,0.4160756501182033,0.9272061713836477,0.8,3,
370,Oracle,College,MAR2,0.9382270356999599,0.8290110605074821,0.7380952380952381,0.9619778789850358,0.8,4,
371,Naive,College,MAR2,0.9249899719213799,0.7690696161353285,0.6556169429097606,0.9539550350610857,0.8,4,
372,KNN_hard,College,MAR2,0.9217809867629362,0.7269572760789417,0.6028513238289206,0.9441480517602834,0.8,4,5.0
373,KNN_proba,College,MAR2,0.924187725631769,0.7350487963565386,0.6181818181818182,0.950524109014675,0.8,4,5.0
374,EM,College,MAR2,0.9157641395908543,0.6912903925395792,0.5414847161572053,0.942366804019374,0.8,4,
375,Oracle,College,MNAR,0.9322373696872494,0.8188572303921569,0.715008431703204,0.9584489456159822,0.8,0,
376,Naive,College,MNAR,0.9182036888532478,0.8148425938771735,0.6782334384858044,0.9514775249722531,0.8,0,
377,KNN_hard,College,MNAR,0.9222133119486768,0.779549054291528,0.6584507042253521,0.9483776706437292,0.8,0,5.0
378,KNN_proba,College,MNAR,0.9234161988773055,0.7896362259526453,0.6701208981001727,0.953474727155013,0.8,0,5.0
379,EM,College,MNAR,0.9222133119486768,0.8010298164076952,0.6766666666666666,0.9493690459674435,0.8,0,
380,Oracle,College,MNAR,0.9262229350441058,0.8194381821124677,0.7003257328990228,0.9574561251387347,0.8,1,
381,Naive,College,MNAR,0.9133921411387329,0.7463004069552349,0.6058394160583942,0.9418282348316686,0.8,1,
382,KNN_hard,College,MNAR,0.9125902165196471,0.676028371254162,0.5112107623318386,0.9446665163706993,0.8,1,5.0
383,KNN_proba,College,MNAR,0.9145950280673617,0.693287839900111,0.5419354838709678,0.9509702760821309,0.8,1,5.0
384,EM,College,MNAR,0.9121892542101042,0.7039920921198668,0.5521472392638037,0.9403281654642989,0.8,1,
385,Oracle,College,MNAR,0.9262229350441058,0.8086978010543839,0.6923076923076923,0.9595674944506103,0.8,2,
386,Naive,College,MNAR,0.9178027265437049,0.7233195754716981,0.5891783567134269,0.9476623196448389,0.8,2,
387,KNN_hard,College,MNAR,0.9165998396150762,0.7427684517203108,0.6090225563909775,0.9315633092859785,0.8,2,5.0
388,KNN_proba,College,MNAR,0.9190056134723336,0.7334067471328154,0.6039215686274509,0.9474773399926009,0.8,2,5.0
389,EM,College,MNAR,0.904971932638332,0.6421265145209027,0.43705463182897863,0.9395651243988161,0.8,2,
390,Oracle,College,MNAR,0.9290296712109062,0.7888254948205697,0.6833631484794276,0.9494687615612282,0.8,3,
391,Naive,College,MNAR,0.9073777064955895,0.7119751202367739,0.5531914893617021,0.9352585668701443,0.8,3,
392,KNN_hard,College,MNAR,0.9153969526864475,0.6991175892526822,0.5520169851380042,0.9335980854605993,0.8,3,5.0
393,KNN_proba,College,MNAR,0.9133921411387329,0.6993112398261192,0.5481171548117155,0.9349623103958564,0.8,3,5.0
394,EM,College,MNAR,0.9021651964715317,0.6526009873288938,0.452914798206278,0.9275595114224936,0.8,3,
395,Oracle,College,MNAR,0.9382270356999599,0.8290110605074821,0.7380952380952381,0.9619778789850358,0.8,4,
396,Naive,College,MNAR,0.9197753710389089,0.7781630882671872,0.6515679442508711,0.9464505168799248,0.8,4,
397,KNN_hard,College,MNAR,0.9201764941837144,0.7676534374322272,0.6427289048473968,0.9289293717920913,0.8,4,5.0
398,KNN_proba,College,MNAR,0.9201764941837144,0.7636261114725655,0.6388384754990926,0.94130557362828,0.8,4,5.0
399,EM,College,MNAR,0.9137585238668271,0.715647364996747,0.5708582834331337,0.9392727535603268,0.8,4,
